player.name,season,player.team.code,player.team.tvCodes,player.team.name,minutesPlayed,cluster,cluster_prob_max,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,Height,offensiveReboundsPercentage,defensiveReboundsPercentage,assistsRatio,turnoversRatio,blocks,steals,pointsScored,usageProxy,pir,freeThrowsRate,freeThrowsPercentage,fieldGoalsAttempted,twoPointersPercentage,threePointersPercentage,3FGA_Pct,Corner_3FGA_Pct,0_1m_FGA_Pct,1_3.5m_FGA_Pct,3.5m_3pt_FGA_Pct
"JOKUBAITIS, ROKAS",2021,BAR,BAR,FC Barcelona,16.77972972972973,1,0.9999510775995805,4.826785064018283e-05,0.9999510775995805,6.545497791374742e-07,0.0,193.0,0.034,0.0819999999999999,0.27,0.174,0.3,3.6,72.0,0.5840380124023516,75.3,0.23,0.7140000000000001,50.4,0.561,0.568,24.04,11.36,5.46,48.09,22.4
"LAMMERS, BEN",2021,BER,BER,ALBA Berlin,17.306944444444444,2,1.0,2.57326078371907e-40,1.1453263035603852e-95,1.0,0.0,208.0,0.075,0.142,0.09,0.075,10.5,7.0,81.0,0.4795762779873205,90.0,0.16,0.84,78.0,0.473,0.1,6.41,30.0,14.1,23.08,56.41
"FERNANDEZ, RUDY",2021,MAD,RMB,Real Madrid,18.50686274509804,0,0.99999657270592,0.99999657270592,1.2699118846733239e-09,3.4260241673504925e-06,0.0,196.0,0.031,0.154,0.241,0.049,2.1,10.5,71.4,0.453885680987445,89.2,0.066,0.769,68.9,0.5,0.327,83.76,6.06,0.0,13.2,3.05
"MCKISSIC, SHAQUIELLE",2021,OLY,OLY,Olympiacos Piraeus,16.527477477477476,1,0.9607142981491094,9.31624308115578e-18,0.9607142981491094,0.03928570185089087,0.0,196.0,0.0289999999999999,0.111,0.187,0.079,1.0,11.2,84.7,0.4961434684254994,91.3,0.489,0.722,60.4,0.562,0.316,42.93,21.52,13.04,38.59,5.43
"WALKUP, THOMAS",2021,OLY,OLY,Olympiacos Piraeus,22.36261261261261,1,0.997527654776798,0.0024054636700681586,0.997527654776798,6.688155313403156e-05,0.0,193.0,0.02,0.105,0.27,0.13,0.5,11.1,62.7,0.4471749420888307,75.4,0.228,0.7390000000000001,54.6,0.535,0.297,50.0,27.72,4.95,29.21,15.84
"FALL, YOUSSOUPHA",2021,ASV,ASV,LDLC ASVEL Villeurbanne,12.622619047619049,3,1.0,3.42113615088887e-131,1.8938922822621697e-220,4.898734683765175e-16,1.0,221.0,0.163,0.188,0.021,0.178,2.8,6.4,115.9,0.3961143072715269,150.8,0.421,0.725,67.6,0.705,0.0,0.0,0.0,33.68,63.16,3.16
"BOLOMBOY, JOEL",2021,CSK,CSK,CSKA Moscow,15.752173913043478,2,1.0,3.0199851531116017e-19,4.429398767773617e-135,1.0,0.0,204.99999999999997,0.121,0.191,0.0579999999999999,0.088,11.7,4.4,98.7,0.3745514766767872,129.4,0.185,0.75,78.9,0.6,0.261,21.3,47.83,31.48,34.26,12.96
"SIMON, KRUNOSLAV",2021,IST,EFS,Anadolu Efes Istanbul,21.182098765432094,1,0.9717419004788964,0.028255116378306043,0.9717419004788964,2.983142798053489e-06,0.0,198.0,0.021,0.131,0.241,0.129,1.0,4.5,64.7,0.5004225557336442,73.1,0.161,0.926,58.7,0.526,0.2739999999999999,43.45,13.7,1.19,39.88,15.48
"DELANEY, MALCOLM",2021,MIL,AXM,EA7 Emporio Armani Milan,24.22440476190476,1,0.9998175785161056,0.0001824179282792669,0.9998175785161056,3.555615233490443e-09,0.0,191.0,0.0139999999999999,0.109,0.203,0.121,0.0,2.6,67.6,0.5738015087107158,56.3,0.292,0.706,59.900000000000006,0.43,0.3279999999999999,51.07,11.76,2.15,24.46,22.32
"REYNOLDS, JALEN",2021,TEL,MTA,Maccabi Rapyd Tel Aviv,16.485238095238095,2,0.9999999999983515,1.6489256270779906e-12,1.3853604911543852e-31,0.9999999999983515,0.0,206.99999999999997,0.1169999999999999,0.2319999999999999,0.081,0.16,2.4,3.8,84.9,0.6369334758369681,75.1,0.2019999999999999,0.846,69.7,0.531,0.25,4.67,8.33,16.73,54.86,23.74
"THOMAS, DESHAUN",2021,MUN,BAY,FC Bayern Munich,22.83101851851852,0,0.9999399391182333,0.9999399391182333,1.827655372181108e-05,4.178432804507791e-05,0.0,202.0,0.048,0.133,0.075,0.099,1.6,2.7,92.5,0.4555206326675454,76.5,0.201,0.7020000000000001,76.0,0.503,0.4,36.97,30.48,2.11,43.66,17.25
"GRANGER, JAYSON",2021,BAS,BKN,Baskonia Vitoria-Gasteiz,22.924444444444443,1,0.9998332735664223,0.0001667264335706984,0.9998332735664223,7.045742705248339e-15,0.0,189.0,0.02,0.081,0.292,0.122,0.0,4.5,54.6,0.5845288871655681,60.1,0.179,0.795,54.3,0.386,0.308,59.63,3.08,0.46,21.56,18.35
"LUNDBERG, IFFE",2021,CSK,CSK,CSKA Moscow,21.118055555555554,1,0.9725590609542195,0.02744036216007967,0.9725590609542195,5.768857006196974e-07,0.0,193.0,0.031,0.106,0.165,0.134,0.4,7.7,76.7,0.5587635646169025,67.9,0.161,0.833,65.4,0.528,0.3379999999999999,43.01,10.0,4.3,38.71,13.98
"EXUM, DANTE",2021,BAR,BAR,FC Barcelona,16.970666666666666,2,0.9999999958429342,1.7179136919808107e-65,4.1570673534073095e-09,0.9999999958429342,0.0,193.0,0.059,0.118,0.221,0.13,3.8,7.0,84.7,0.436046511627907,109.0,0.546,0.8490000000000001,52.4,0.507,0.545,22.68,31.82,7.22,70.1,0.0
"THIEMANN, JOHANNES",2021,BER,BER,ALBA Berlin,18.64927536231884,2,0.999987916780922,7.064124374576018e-07,1.1376806640393795e-05,0.999987916780922,0.0,204.99999999999997,0.087,0.136,0.178,0.146,0.0,5.9,72.7,0.5094031706558906,85.9,0.352,0.6,58.5,0.539,0.308,30.47,12.82,13.28,49.22,7.03
"SEDEKERSKIS, TADAS",2021,BAS,BKN,Baskonia Vitoria-Gasteiz,18.016666666666666,0,0.999954095750335,0.999954095750335,1.5689796830473236e-29,4.5904249664788815e-05,0.0,200.0,0.07,0.208,0.236,0.081,4.3,6.8,80.1,0.3330249768732655,137.9,0.155,0.5,64.0,0.636,0.354,46.6,10.42,16.5,31.07,5.83
"KUZMIC, OGNJEN",2021,RED,CZV,Crvena Zvezda Meridianbet Belgrade,17.648989898989896,3,0.9999999999998233,5.988998164040835e-81,7.137711994996688e-115,1.7721644077603237e-13,0.9999999999998233,213.0,0.147,0.213,0.076,0.108,5.4,9.7,95.6,0.317298612104736,146.9,0.433,0.6,68.6,0.5670000000000001,0.0,0.0,0.0,19.69,74.02,6.3
"BEAUBOIS, RODRIGUE",2021,IST,EFS,Anadolu Efes Istanbul,22.20047619047619,0,0.9999999995859046,0.9999999995859046,8.600462853805167e-12,4.054952045532779e-10,0.0,195.0,0.0139999999999999,0.089,0.178,0.069,2.7,5.0,85.3,0.4864760515647455,77.6,0.123,0.667,71.4,0.504,0.396,57.25,31.82,1.49,27.51,13.75
"IVANOVIC, NIKOLA",2021,RED,CZV,Crvena Zvezda Meridianbet Belgrade,15.352469135802467,1,0.9999994338371132,3.2056013090674535e-19,0.9999994338371132,5.661628872048041e-07,0.0,199.0,0.062,0.07,0.222,0.106,0.0,4.4,70.2,0.7099835149370755,78.1,0.413,0.7829999999999999,56.900000000000006,0.417,0.3379999999999999,42.51,1.41,1.2,34.73,21.56
"SANT-ROOS, HOWARD",2021,PAN,PAO,Panathinaikos AKTOR Athens,23.470430107526884,1,0.6237744485759084,0.14583961460019845,0.6237744485759084,0.23038593682389322,0.0,200.0,0.025,0.125,0.193,0.123,2.2,11.7,70.4,0.4345893941129308,83.1,0.292,0.821,60.599999999999994,0.523,0.253,43.23,20.48,10.94,32.29,13.54
"KOUMADJE, KHALIFA",2021,BER,BER,ALBA Berlin,12.381746031746031,3,1.0,7.824186530857117e-140,2.2193149961606007e-303,1.2547611856756803e-16,1.0,221.0,0.165,0.25,0.009,0.184,11.0,1.8,115.0,0.4199730786488046,167.4,0.535,0.6579999999999999,65.3,0.7040000000000001,0.0,0.0,0.0,52.11,45.07,2.82
"WHITE, OKARO",2021,PAN,PAO,Panathinaikos AKTOR Athens,23.044827586206896,0,0.9852229685663058,0.9852229685663058,5.358040966222149e-07,0.014776495629597586,0.0,204.99999999999997,0.066,0.119,0.085,0.133,3.3,9.6,90.5,0.4035612748765524,93.8,0.342,0.825,67.9,0.482,0.392,40.22,21.62,12.5,35.33,11.96
"HACKETT, DANIEL",2021,CSK,CSK,CSKA Moscow,21.547727272727272,1,0.9955399693471131,0.004419530846180049,0.9955399693471131,4.0499806706614906e-05,0.0,193.0,0.019,0.09,0.237,0.091,0.4,7.1,77.3,0.5058538128889358,81.9,0.294,0.7859999999999999,59.5,0.481,0.4029999999999999,43.36,30.65,11.89,32.87,11.89
"HALL, DEVON",2021,MIL,AXM,EA7 Emporio Armani Milan,27.055555555555557,0,0.9825390309274753,0.9825390309274753,0.017459932972782664,1.0360997419544913e-06,0.0,196.0,0.017,0.077,0.177,0.088,1.8,4.8,81.0,0.4546201232032854,73.1,0.205,0.787,67.5,0.487,0.371,46.98,15.0,3.02,35.57,14.43
"POLONARA, ACHILLE",2021,ULK,FBB,Fenerbahce Beko Istanbul,22.351666666666667,0,0.9999924285129765,0.9999924285129765,3.627981918939507e-26,7.571487023162981e-06,0.0,202.0,0.073,0.162,0.131,0.052,5.6,8.7,87.4,0.3758109014987696,107.7,0.213,0.6,74.7,0.61,0.302,56.38,20.75,10.64,30.32,2.66
"WILLIAMS, DERRICK",2021,TEL,MTA,Maccabi Rapyd Tel Aviv,24.58380952380952,0,0.9459918746349396,0.9459918746349396,0.00012895105780597036,0.053879174307253856,0.0,202.99999999999997,0.011,0.148,0.084,0.1159999999999999,1.1,8.9,89.0,0.4311780885600279,86.1,0.35,0.711,69.4,0.479,0.3779999999999999,43.19,14.41,13.62,35.02,8.17
"RODRIGUEZ, SERGIO",2021,MIL,AXM,EA7 Emporio Armani Milan,20.19950980392157,1,0.9999980549382463,1.945060460679158e-06,0.9999980549382463,1.2927549139904073e-12,0.0,191.0,0.012,0.129,0.31,0.161,0.4,4.9,57.6,0.7128885868905769,63.1,0.21,0.76,48.5,0.583,0.318,64.71,11.04,0.84,24.79,9.66
"WEILER-BABB, NICK",2021,MUN,BAY,FC Bayern Munich,26.23390804597701,1,0.9905939316904361,0.008814109236460466,0.9905939316904361,0.0005919590731031837,0.0,197.0,0.06,0.145,0.285,0.127,2.1,11.0,62.2,0.3811860582294565,92.1,0.204,0.875,53.900000000000006,0.522,0.292,41.4,16.92,4.46,27.39,26.75
"HENRY, PIERRIA",2021,ULK,FBB,Fenerbahce Beko Istanbul,28.7125,1,0.996780909509268,0.003219070864639689,0.996780909509268,1.9626092221734362e-08,0.0,193.0,0.035,0.109,0.286,0.166,1.0,12.2,53.8,0.5084893339138006,65.5,0.1989999999999999,0.732,50.4,0.427,0.3329999999999999,46.6,7.29,2.43,33.98,16.99
"HEURTEL, THOMAS",2021,MAD,RMB,Real Madrid,19.3462962962963,1,0.999999448780422,5.512195781238258e-07,0.999999448780422,1.9457771563858594e-17,0.0,189.0,0.022,0.126,0.313,0.131,0.0,3.8,61.0,0.75983535943333,65.8,0.208,0.857,50.9,0.4379999999999999,0.4,44.55,2.22,0.0,28.22,27.23
"DA SILVA, OSCAR",2021,BER,BER,ALBA Berlin,18.42878787878788,2,0.9999999946114393,5.388560484760312e-09,1.8823859867366476e-35,0.9999999946114393,0.0,206.0,0.078,0.145,0.085,0.102,6.4,9.8,98.2,0.4829400641289155,108.0,0.244,0.7170000000000001,73.5,0.624,0.256,17.97,15.38,18.89,47.47,15.67
"GUDURIC, MARKO",2021,ULK,FBB,Fenerbahce Beko Istanbul,20.52380952380952,1,0.9999952529483691,4.729280960331764e-06,0.9999952529483691,1.7770670539560128e-08,0.0,196.0,0.015,0.113,0.208,0.15,0.5,5.5,75.6,0.6577726218097449,72.2,0.276,0.8170000000000001,57.2,0.556,0.362,58.53,14.17,3.23,33.18,5.07
"LAPROVITTOLA, NICOLAS",2021,BAR,BAR,FC Barcelona,20.44561403508772,1,0.9992766886824911,0.000723311314004262,0.9992766886824911,3.504683116315537e-12,0.0,192.0,0.02,0.084,0.255,0.13,0.0,6.1,79.9,0.5869229449116183,81.7,0.198,0.882,56.599999999999994,0.5429999999999999,0.44,64.34,5.42,2.33,29.46,3.88
"POYTHRESS, ALEX",2021,DYR,ZEN,Zenit St Petersburg,20.171014492753624,3,0.9999999999996838,2.270033915108466e-106,4.24450164715922e-179,3.15527937590647e-13,0.9999999999996838,206.0,0.1009999999999999,0.158,0.119,0.125,7.4,9.6,100.7,0.3817358815921828,127.9,0.416,0.7659999999999999,63.9,0.64,0.0,1.77,0.0,36.28,58.41,3.54
"BARON, BILLY",2021,DYR,ZEN,Zenit St Petersburg,20.423188405797102,1,0.9999586711464745,4.132885252203661e-05,0.9999586711464745,1.0032678576528432e-12,0.0,188.0,0.008,0.094,0.1669999999999999,0.0969999999999999,0.0,1.3,86.3,0.6365313653136531,76.0,0.316,0.836,64.6,0.54,0.357,74.09,3.5,1.04,14.51,10.36
"SHVED, ALEXEY",2021,CSK,CSK,CSKA Moscow,25.00625,0,0.8991947698336554,0.8991947698336554,0.10079310296135777,1.2127204986828128e-05,0.0,198.0,0.039,0.086,0.23,0.103,2.6,6.9,69.6,0.6318420394901275,63.5,0.175,0.878,61.9,0.481,0.325,53.85,11.11,6.41,22.22,17.52
"DUNSTON, BRYANT",2021,IST,EFS,Anadolu Efes Istanbul,17.953153153153153,2,1.0,2.6197149837059103e-54,1.7050876882951855e-196,1.0,0.0,202.99999999999997,0.104,0.109,0.14,0.098,15.3,13.2,112.3,0.3564833400240867,157.3,0.636,0.6970000000000001,59.5,0.72,0.5,5.71,12.5,33.57,52.14,8.57
"CAVANAUGH, TYLER",2021,ZAL,ZAL,Zalgiris Kaunas,25.808888888888887,0,0.9998839040151909,0.9998839040151909,1.4456035513318583e-08,0.00011608152877363098,0.0,206.0,0.044,0.203,0.134,0.091,1.5,4.6,88.4,0.4223351127949027,91.7,0.124,0.767,73.5,0.541,0.3779999999999999,49.38,12.61,3.73,35.27,11.62
"MICKEY, JORDAN",2021,DYR,ZEN,Zenit St Petersburg,25.375,2,0.9449005401046721,0.05509945989532827,5.31029490337477e-41,0.9449005401046721,0.0,202.99999999999997,0.057,0.154,0.073,0.146,7.7,4.9,93.3,0.4413793103448276,90.0,0.2289999999999999,0.8,71.0,0.58,0.357,32.0,30.36,12.57,35.43,20.0
"WALDEN, COREY",2021,MUN,BAY,FC Bayern Munich,22.39,1,0.9999999999940261,3.2455621262797006e-19,0.9999999999940261,5.9742148511837445e-12,0.0,189.0,0.013,0.091,0.218,0.128,0.0,8.7,85.2,0.5136221527467619,87.7,0.406,0.892,55.5,0.4679999999999999,0.425,70.62,9.73,0.62,21.88,6.88
"HUNTER, OTHELLO",2021,MUN,BAY,FC Bayern Munich,21.21761904761905,2,0.9999999995267377,4.732626382988575e-10,2.7716163277992774e-38,0.9999999995267377,0.0,204.0,0.132,0.1669999999999999,0.126,0.1159999999999999,5.3,7.3,89.7,0.4053235181901833,117.8,0.371,0.616,65.2,0.575,0.375,8.12,12.5,25.89,50.76,15.23
"EVANS, KEENAN",2021,TEL,MTA,Maccabi Rapyd Tel Aviv,25.21212121212121,1,0.999995903745076,4.036093907195487e-06,0.999995903745076,6.016101682924877e-08,0.0,191.0,0.021,0.1,0.285,0.11,1.2,9.7,67.7,0.4799278846153846,84.4,0.267,0.879,54.2,0.515,0.3289999999999999,39.17,10.59,4.61,44.7,11.52
"THOMAS, WILL",2021,MCO,ASM,AS Monaco,27.41238095238095,0,0.9987322134611311,0.9987322134611311,1.454120395702591e-13,0.001267786538723492,0.0,200.0,0.055,0.13,0.154,0.059,1.2,7.9,103.3,0.2626550394329986,142.8,0.156,0.862,73.6,0.642,0.408,26.34,6.12,5.91,44.62,23.12
"DORSEY, TYLER",2021,OLY,OLY,Olympiacos Piraeus,24.16754385964912,1,0.9941927216244801,0.005807273335116709,0.9941927216244801,5.040403160119944e-09,0.0,195.0,0.019,0.0969999999999999,0.134,0.12,0.7,3.4,86.2,0.6165293455772931,69.4,0.28,0.7809999999999999,66.3,0.517,0.374,52.0,11.79,2.4,25.33,20.27
"DAVIES, BRANDON",2021,BAR,BAR,FC Barcelona,19.90277777777778,2,0.9999999911136701,4.008096961710407e-11,8.846249090017335e-09,0.9999999911136701,0.0,208.0,0.069,0.154,0.129,0.143,2.3,5.3,82.2,0.6029309141660851,85.8,0.381,0.68,62.3,0.545,0.25,8.89,0.0,14.81,62.96,13.33
"WOLTERS, NATE",2021,RED,CZV,Crvena Zvezda Meridianbet Belgrade,23.703225806451613,1,0.9952574371325441,0.0047425628093028535,0.9952574371325441,5.8152664706334954e-11,0.0,193.0,0.023,0.118,0.244,0.104,0.9,5.0,72.8,0.6286064235166032,70.3,0.141,0.625,61.4,0.5529999999999999,0.359,27.46,10.26,5.28,58.8,8.45
"BACON, DWAYNE",2021,MCO,ASM,AS Monaco,25.29655172413793,0,0.971124569997776,0.971124569997776,0.025501378014476637,0.0033740519877476843,0.0,200.99999999999997,0.025,0.126,0.074,0.078,0.0,6.7,93.2,0.5929661941112323,70.4,0.2269999999999999,0.8029999999999999,77.1,0.461,0.419,31.34,2.86,4.18,46.57,17.91
"MITROVIC, LUKA",2021,RED,CZV,Crvena Zvezda Meridianbet Belgrade,19.94516129032258,3,1.0,2.869395059877539e-187,4.5654216854905555e-95,1.3024952678497284e-20,1.0,206.0,0.094,0.18,0.17,0.17,2.3,6.5,83.5,0.4963609898107715,107.3,0.606,0.68,52.099999999999994,0.597,0.0,0.62,0.0,15.62,82.5,1.25
"ENOCH, STEVEN",2021,BAS,BKN,Baskonia Vitoria-Gasteiz,20.380208333333332,2,0.9980620870118129,0.0019379129881869762,1.097706065633594e-22,0.9980620870118129,0.0,208.0,0.09,0.222,0.076,0.136,4.4,2.2,95.9,0.4857653973933044,108.3,0.275,0.82,70.3,0.5710000000000001,0.375,10.81,0.0,17.12,55.41,16.67
"MOERMAN, ADRIEN",2021,IST,EFS,Anadolu Efes Istanbul,24.74125,0,0.9998411323496811,0.9998411323496811,6.096022710247368e-36,0.00015886765031919786,0.0,202.0,0.059,0.19,0.073,0.104,6.1,4.6,102.3,0.3314303036427019,131.1,0.198,0.7140000000000001,75.7,0.581,0.415,57.49,26.06,2.83,33.2,6.48
"MOTIEJUNAS, DONATAS",2021,MCO,ASM,AS Monaco,19.09122807017544,2,0.9998116612539962,0.0001883354385002889,3.307503730923653e-09,0.9998116612539962,0.0,213.0,0.0969999999999999,0.1939999999999999,0.067,0.104,3.2,5.3,98.6,0.5185627641977577,109.5,0.31,0.447,73.0,0.635,0.327,20.07,3.64,6.2,69.71,4.01
"BOOKER, DEVIN",2021,ULK,FBB,Fenerbahce Beko Istanbul,24.317241379310342,2,0.9999985750796734,1.4249203271189967e-06,2.4581904512605593e-20,0.9999985750796734,0.0,204.99999999999997,0.091,0.133,0.151,0.141,2.0,7.1,88.7,0.4235677821894498,106.6,0.2189999999999999,0.762,64.6,0.617,0.368,19.79,13.16,24.48,41.15,14.58
"LEKAVICIUS, LUKAS",2021,ZAL,ZAL,Zalgiris Kaunas,23.763541666666665,1,0.9999999327546027,6.724539712220704e-08,0.9999999327546027,3.631274781715109e-17,0.0,182.0,0.013,0.055,0.27,0.135,0.0,4.4,65.6,0.6522596765002411,70.6,0.282,0.878,52.900000000000006,0.489,0.341,33.59,12.5,1.91,50.0,14.5
"PAPAPETROU, IOANNIS",2021,PAN,PAO,Panathinaikos AKTOR Athens,29.065942028985507,0,0.6191988938367775,0.6191988938367775,0.38075601512505813,4.5091038164126453e-05,0.0,206.0,0.025,0.0969999999999999,0.159,0.096,0.5,2.7,75.3,0.547031986238189,69.3,0.222,0.8,67.9,0.532,0.252,43.15,15.89,4.44,33.06,19.35
"ULANOVAS, EDGARAS",2021,ZAL,ZAL,Zalgiris Kaunas,27.476041666666667,2,0.9921477438827904,0.0020419636486045433,0.005810292468605215,0.9921477438827904,0.0,199.0,0.061,0.134,0.195,0.115,1.8,7.7,76.6,0.3857906509458998,106.1,0.351,0.789,59.7,0.492,0.347,35.64,23.61,4.46,49.5,10.4
"PLEISS, TIBOR",2021,IST,EFS,Anadolu Efes Istanbul,18.06375,2,0.9999982871898356,1.7128101652201166e-06,4.3777041752468276e-39,0.9999982871898356,0.0,221.0,0.103,0.178,0.063,0.08,6.0,4.6,109.3,0.4871635180956336,127.8,0.1639999999999999,0.8909999999999999,80.0,0.598,0.442,18.51,3.85,14.95,39.86,26.69
"PIERRE, DYSHAWN",2021,ULK,FBB,Fenerbahce Beko Istanbul,27.771428571428572,0,0.9037059694724969,0.9037059694724969,2.6133260862645464e-11,0.09629403050136891,0.0,198.0,0.059,0.136,0.191,0.114,3.4,9.1,77.8,0.3816872427983538,107.4,0.217,0.8290000000000001,63.4,0.552,0.312,33.86,42.19,7.94,55.56,2.65
"FONTECCHIO, SIMONE",2021,BAS,BKN,Baskonia Vitoria-Gasteiz,26.458064516129035,0,0.7985498430126516,0.7985498430126516,0.19671733049080653,0.004732826496541883,0.0,202.99999999999997,0.052,0.1369999999999999,0.172,0.124,1.1,6.6,78.1,0.5329188002926115,81.3,0.198,0.857,64.8,0.4529999999999999,0.402,43.11,7.38,5.65,30.39,20.85
"DIALLO, ALPHA",2021,MCO,ASM,AS Monaco,24.61176470588235,2,0.991634975057008,0.008339505551397855,2.5519391594121395e-05,0.991634975057008,0.0,200.99999999999997,0.085,0.148,0.151,0.12,2.9,12.0,85.1,0.459130019120459,102.1,0.337,0.732,63.5,0.537,0.382,27.98,10.29,9.88,55.97,6.17
"MACON JR, DARYL",2021,PAN,PAO,Panathinaikos AKTOR Athens,25.88010752688172,1,0.9999999997532996,2.4169289456488347e-19,0.9999999997532996,2.467005378302161e-10,0.0,191.0,0.02,0.078,0.213,0.131,0.4,4.4,77.0,0.6568751687890811,68.4,0.395,0.871,55.9,0.5329999999999999,0.3329999999999999,48.98,16.67,2.38,25.85,22.79
"COSTELLO, MATTHEW",2021,BAS,BKN,Baskonia Vitoria-Gasteiz,21.88456790123457,2,0.9920602482081202,0.007939751791880278,4.199588001878846e-63,0.9920602482081202,0.0,208.0,0.091,0.177,0.126,0.107,9.3,3.7,91.4,0.4569429949510619,116.6,0.258,0.792,68.9,0.603,0.3229999999999999,34.95,7.69,11.83,47.31,5.91
"KALINIC, NIKOLA",2021,RED,CZV,Crvena Zvezda Meridianbet Belgrade,30.063020833333333,1,0.9998881247837028,3.580526156619743e-05,0.9998881247837028,7.606995473098465e-05,0.0,202.0,0.032,0.134,0.185,0.149,0.3,5.3,69.2,0.6053949169279811,64.2,0.288,0.7170000000000001,59.0,0.518,0.276,33.72,9.48,5.23,42.44,18.6
"POIRIER, VINCENT",2021,MAD,RMB,Real Madrid,17.97432432432432,2,1.0,1.0171269258506108e-44,1.5889489883994197e-112,1.0,0.0,213.0,0.155,0.198,0.1159999999999999,0.159,10.6,9.3,90.3,0.4506428088113676,143.8,0.451,0.768,60.5,0.585,0.1669999999999999,3.3,0.0,24.73,62.09,9.89
"HINES, KYLE",2021,MIL,AXM,EA7 Emporio Armani Milan,23.79537037037037,2,1.0,7.092768567313163e-187,3.5537971342690706e-248,1.0,0.0,198.0,0.115,0.153,0.192,0.134,7.3,7.9,87.6,0.3824273318027938,129.7,0.425,0.6579999999999999,56.7,0.627,1.0,0.54,0.0,21.51,59.14,18.82
"GIEDRAITIS, ROKAS",2021,BAS,BKN,Baskonia Vitoria-Gasteiz,28.754597701149425,0,0.9924484717302127,0.9924484717302127,0.007443274842934858,0.00010825342685233971,0.0,200.0,0.032,0.099,0.1159999999999999,0.083,0.9,8.6,96.1,0.4034137469270281,102.0,0.256,0.8059999999999999,72.0,0.526,0.3979999999999999,52.89,13.28,4.96,33.88,8.26
"CALATHES, NICK",2021,BAR,BAR,FC Barcelona,24.51494252873563,1,0.9999999873984625,1.2601537785593545e-08,0.9999999873984625,8.640086369928958e-22,0.0,196.0,0.0279999999999999,0.1669999999999999,0.422,0.128,0.5,7.1,48.5,0.6159508627156789,78.2,0.106,0.45,43.1,0.5710000000000001,0.317,33.33,4.76,3.7,52.38,10.58
"JEKIRI, TONYE",2021,UNK,UNK,UNICS Kazan,24.536805555555556,3,0.999999999998864,2.3035750718736292e-110,3.62920316682797e-168,1.1363617977595117e-12,0.999999999998864,213.0,0.139,0.183,0.119,0.15,7.7,12.9,93.9,0.3301163218520929,151.2,0.369,0.622,63.0,0.631,0.0,0.0,0.0,28.69,52.46,18.85
"BROWN III, JOHN",2021,UNK,UNK,UNICS Kazan,30.790666666666667,2,1.0,2.2547684415726153e-22,1.0102292389927832e-38,1.0,0.0,203.0,0.077,0.109,0.1,0.084,1.0,22.4,83.3,0.399471701381371,101.4,0.291,0.6,72.30000000000001,0.51,0.133,6.73,0.0,14.8,45.29,33.18
"HALL, DONTA",2021,MCO,ASM,AS Monaco,18.475238095238097,3,0.9999999999999991,3.659715513411087e-172,0.0,6.995030670706226e-16,0.9999999999999991,206.99999999999997,0.119,0.215,0.045,0.1,17.7,9.1,132.2,0.3409969586061137,199.2,0.377,0.721,73.4,0.775,0.0,1.23,0.0,49.38,46.91,2.47
"NEBO, JOSH",2021,ZAL,ZAL,Zalgiris Kaunas,22.60059523809524,3,0.9999999999996696,3.3328599808527807e-112,1.65237325910962e-225,3.3055681583449817e-13,0.9999999999996696,204.99999999999997,0.136,0.203,0.064,0.145,9.8,7.7,104.8,0.3716716268534857,152.7,0.386,0.672,67.5,0.65,0.0,0.63,0.0,37.34,48.73,13.29
"RUBIT, AUGUSTINE",2021,MUN,BAY,FC Bayern Munich,25.425925925925927,2,0.9996362566991271,0.00033788770221666084,2.5855598655640074e-05,0.9996362566991271,0.0,202.99999999999997,0.075,0.175,0.124,0.094,2.4,5.3,91.6,0.4522942461762563,111.7,0.414,0.867,66.10000000000001,0.509,0.356,16.48,4.44,4.03,43.96,35.53
"FALL, MOUSTAPHA",2021,OLY,OLY,Olympiacos Piraeus,22.945045045045045,3,1.0,1.944416194556973e-151,3.09220785133038e-286,6.378185129035888e-16,1.0,218.00000000000003,0.1009999999999999,0.168,0.14,0.14,12.3,5.3,101.0,0.353017393694295,162.7,0.531,0.613,58.3,0.703,0.0,0.0,0.0,50.29,49.14,0.57
"NEDOVIC, NEMANJA",2021,PAN,PAO,Panathinaikos AKTOR Athens,23.59423076923077,1,0.9999942282035243,5.7717964625980066e-06,0.9999942282035243,1.2993435803181659e-14,0.0,192.0,0.024,0.08,0.184,0.126,0.4,2.7,83.2,0.728991767870242,76.9,0.273,0.853,61.599999999999994,0.53,0.386,57.45,9.49,4.0,29.82,8.73
"MELLI, NICOLO",2021,MIL,AXM,EA7 Emporio Armani Milan,25.0015625,2,0.9999781676721027,2.1832327896845378e-05,6.597948802592466e-16,0.9999781676721027,0.0,204.0,0.086,0.237,0.136,0.114,4.2,11.7,84.1,0.3839760014999062,139.7,0.391,0.792,64.0,0.523,0.292,24.37,22.92,13.2,42.64,19.8
"YABUSELE, GUERSCHON",2021,MAD,RMB,Real Madrid,27.59398148148148,0,0.9981520902384268,0.9981520902384268,0.0011751679353236592,0.0006727418262496084,0.0,198.0,0.054,0.148,0.121,0.1159999999999999,1.8,7.7,93.6,0.4602452896666275,106.3,0.2239999999999999,0.789,69.4,0.573,0.402,41.64,10.61,6.94,40.38,11.04
