player.name,season,player.team.code,player.team.tvCodes,player.team.name,minutesPlayed,Height,offensiveReboundsPercentage,defensiveReboundsPercentage,assistsRatio,turnoversRatio,blocks,steals,pointsScored,usageProxy,pir,freeThrowsRate,freeThrowsPercentage,fieldGoalsAttempted,twoPointersPercentage,threePointersPercentage,3FGA_Pct,Corner_3FGA_Pct,0_1m_FGA_Pct,1_3.5m_FGA_Pct,3.5m_3pt_FGA_Pct
"MOTLEY, JOHNATHAN",2023,ULK,FBB,Fenerbahce Beko Istanbul,18.723148148148148,206.0,0.128,0.146,0.098,0.179,2.0,1.7,98.5,0.603530982641808,107.4,0.568,0.7090000000000001,57.9,0.655,0.25,1.69,0.0,26.27,65.68,6.36
"DAVIES, BRANDON",2023,PAM,VBC,Valencia Basket,22.35892857142857,208.0,0.06,0.14,0.138,0.135,4.2,5.7,83.1,0.6485105023560419,84.3,0.312,0.802,63.9,0.54,0.306,18.85,2.04,16.54,34.23,30.38
"MITROVIC, LUKA",2023,RED,CZV,Crvena Zvezda Meridianbet Belgrade,19.643548387096775,206.0,0.12,0.17300000000000001,0.16399999999999998,0.114,2.5,6.2,90.4,0.5294359142786764,117.9,0.45899999999999996,0.685,60.0,0.597,0.33299999999999996,1.55,33.33,15.98,78.35,4.12
"WILBEKIN, SCOTTIE",2023,ULK,FBB,Fenerbahce Beko Istanbul,24.679674796747967,188.0,0.027000000000000003,0.085,0.20800000000000002,0.10300000000000001,0.2,6.8,81.0,0.6523586770325471,77.8,0.191,0.875,63.5,0.426,0.401,72.55,9.54,1.19,20.05,6.21
"HERNANGOMEZ, WILLY",2023,BAR,BAR,FC Barcelona,16.235964912280703,209.0,0.126,0.217,0.036000000000000004,0.14300000000000002,4.1,4.1,101.2,0.6713490734237397,116.9,0.509,0.7090000000000001,67.10000000000001,0.575,0.364,3.97,9.09,14.8,72.92,8.3
"FALL, YOUSSOUPHA",2023,ASV,ASV,LDLC ASVEL Villeurbanne,19.713440860215055,221.0,0.149,0.25,0.039,0.109,7.4,3.9,106.0,0.42103253606785396,154.2,0.409,0.5920000000000001,72.2,0.613,0.0,0.0,0.0,23.12,74.19,2.69
"NEDOVIC, NEMANJA",2023,RED,CZV,Crvena Zvezda Meridianbet Belgrade,21.828333333333333,192.0,0.01,0.092,0.165,0.107,0.8,3.4,89.6,0.7284110865083607,81.3,0.242,0.868,65.7,0.547,0.408,45.22,5.63,6.37,41.08,7.32
"LAUVERGNE, JOFFREY",2023,ASV,ASV,LDLC ASVEL Villeurbanne,24.663440860215054,211.0,0.08,0.166,0.121,0.127,1.5,2.9,85.7,0.5960238915289706,88.3,0.235,0.726,68.1,0.545,0.358,17.1,9.43,16.77,62.26,3.87
"NUNNALLY, JAMES",2023,PAR,PAR,Partizan Mozzart Bet Belgrade,27.755729166666665,200.99999999999997,0.037000000000000005,0.105,0.18899999999999997,0.115,0.7,4.4,90.6,0.4899889287121653,95.7,0.28600000000000003,0.87,61.8,0.5820000000000001,0.433,38.66,11.54,8.18,35.32,17.84
"LEDAY, ZACH",2023,PAR,PAR,Partizan Mozzart Bet Belgrade,30.06264367816092,202.0,0.055999999999999994,0.138,0.134,0.11,0.9,6.7,90.1,0.37588177942610257,115.7,0.442,0.88,63.400000000000006,0.507,0.36200000000000004,27.88,25.86,7.69,51.44,12.98
"BROWN, LORENZO",2023,TEL,MTA,Maccabi Rapyd Tel Aviv,29.30570175438596,198.0,0.025,0.08800000000000001,0.28,0.12,0.5,4.7,61.0,0.7404702396096803,60.5,0.153,0.8590000000000001,56.199999999999996,0.45399999999999996,0.345,36.29,13.1,4.32,38.88,20.52
"JONES, CHRIS",2023,PAM,VBC,Valencia Basket,25.795454545454547,189.0,0.008,0.08900000000000001,0.249,0.102,0.2,7.3,74.9,0.6551541850220264,78.5,0.205,0.809,59.5,0.47700000000000004,0.455,33.73,5.36,8.43,35.54,22.29
"HEZONJA, MARIO",2023,MAD,RMB,Real Madrid,23.308333333333337,202.99999999999997,0.027999999999999997,0.184,0.068,0.086,0.8,7.6,105.4,0.5491598140865213,103.6,0.201,0.9209999999999999,77.7,0.522,0.431,51.45,7.18,5.28,31.4,11.87
"POIRIER, VINCENT",2023,MAD,RMB,Real Madrid,18.35,213.0,0.151,0.17800000000000002,0.08199999999999999,0.099,18.5,5.5,113.5,0.4305177111716621,169.6,0.42100000000000004,0.706,69.10000000000001,0.675,0.4,2.48,20.0,44.55,49.01,3.96
"MITOGLOU, KONSTANTINOS",2023,PAN,PAO,Panathinaikos AKTOR Athens,28.160087719298243,210.0,0.075,0.183,0.076,0.08800000000000001,3.4,7.0,96.1,0.4154816603068297,114.5,0.284,0.745,74.3,0.552,0.345,33.23,15.45,11.18,38.67,16.92
"FALL, MOUSTAPHA",2023,OLY,OLY,Olympiacos Piraeus,22.550925925925927,218.00000000000003,0.085,0.168,0.282,0.134,14.4,2.3,85.2,0.3769246561281051,158.6,0.5770000000000001,0.439,46.5,0.789,0.0,0.0,0.0,51.41,47.89,0.7
"LEE, PARIS",2023,ASV,ASV,LDLC ASVEL Villeurbanne,27.984343434343433,183.0,0.01,0.069,0.309,0.11699999999999999,0.0,9.3,64.2,0.6360699525347868,76.9,0.313,0.925,50.4,0.449,0.35200000000000004,53.54,10.69,4.38,35.69,6.4
"COLSON, BONZIE",2023,TEL,MTA,Maccabi Rapyd Tel Aviv,28.4625,198.0,0.055999999999999994,0.162,0.047,0.053,3.2,10.7,107.7,0.41106719367588934,120.1,0.271,0.794,80.3,0.551,0.387,37.77,27.46,7.18,38.03,17.02
"PUNTER, KEVIN",2023,PAR,PAR,Partizan Mozzart Bet Belgrade,29.126190476190477,193.0,0.013999999999999999,0.09699999999999999,0.147,0.129,1.2,6.5,85.7,0.6008338101855636,81.2,0.33,0.902,63.199999999999996,0.531,0.35,37.86,7.69,0.65,32.36,29.13
"YABUSELE, GUERSCHON",2023,MAD,RMB,Real Madrid,23.589506172839503,198.0,0.055,0.175,0.10800000000000001,0.096,2.0,8.8,114.1,0.3900039251602774,153.9,0.405,0.868,67.5,0.652,0.461,45.24,11.84,9.52,39.29,5.95
"OJELEYE, SEMI",2023,PAM,VBC,Valencia Basket,22.183333333333337,202.99999999999997,0.073,0.162,0.034,0.127,1.9,6.5,111.6,0.5409466566491359,119.0,0.562,0.8690000000000001,67.2,0.508,0.47100000000000003,39.17,21.18,11.98,35.94,12.9
"MILUTINOV, NIKOLA",2023,OLY,OLY,Olympiacos Piraeus,18.10555555555556,213.0,0.179,0.207,0.11699999999999999,0.127,7.8,3.4,102.4,0.4197606627799937,188.7,0.593,0.8220000000000001,60.0,0.61,0.0,0.0,0.0,30.89,62.6,6.5
"PETERS, ALEC",2023,OLY,OLY,Olympiacos Piraeus,25.435,206.0,0.061,0.172,0.128,0.109,0.8,3.7,108.2,0.4757224297228229,118.8,0.24600000000000002,0.878,68.8,0.586,0.535,42.64,19.72,7.51,33.93,15.92
"MUSA, DZANAN",2023,MAD,RMB,Real Madrid,21.01622807017544,204.99999999999997,0.039,0.105,0.16399999999999998,0.086,1.8,1.9,99.7,0.6423607487947909,107.1,0.425,0.8190000000000001,63.2,0.61,0.413,44.0,9.09,6.15,46.77,3.08
"BOLOMBOY, JOEL",2023,RED,CZV,Crvena Zvezda Meridianbet Belgrade,25.48282828282828,204.99999999999997,0.10400000000000001,0.17300000000000001,0.083,0.11900000000000001,7.7,8.7,108.5,0.3688758522276836,154.8,0.40299999999999997,0.812,67.8,0.6579999999999999,0.33299999999999996,12.8,37.04,28.44,51.18,7.58
"SEDEKERSKIS, TADAS",2023,BAS,BKN,Baskonia Vitoria-Gasteiz,27.705238095238094,200.0,0.069,0.20800000000000002,0.161,0.11599999999999999,4.2,6.1,99.2,0.3212388924219247,164.7,0.342,0.8059999999999999,62.900000000000006,0.6759999999999999,0.389,27.55,12.96,10.2,57.14,5.1
"CLYBURN, WILL",2023,IST,EFS,Anadolu Efes Istanbul,28.323333333333338,200.99999999999997,0.049,0.15,0.127,0.096,1.5,6.3,84.3,0.5578439449217371,93.1,0.275,0.787,69.19999999999999,0.503,0.331,43.22,15.25,5.86,36.63,14.29
"VESELY, JAN",2023,BAR,BAR,FC Barcelona,21.881140350877192,213.0,0.098,0.128,0.109,0.096,4.0,8.7,104.4,0.5392771953737298,125.7,0.39,0.7979999999999999,67.89999999999999,0.617,0.28600000000000003,2.3,0.0,18.36,46.23,33.11
"MILLER-MCINTYRE, CODI",2023,BAS,BKN,Baskonia Vitoria-Gasteiz,29.509401709401708,191.0,0.023,0.146,0.39,0.13699999999999998,0.4,5.1,51.2,0.6336963447836413,80.0,0.281,0.698,42.1,0.545,0.29,30.39,3.23,8.5,45.1,16.01
"TAVARES, WALTER",2023,MAD,RMB,Real Madrid,22.883333333333333,220.00000000000003,0.125,0.195,0.138,0.16699999999999998,14.7,6.8,90.3,0.4544792425345958,143.4,0.512,0.738,56.7,0.607,0.0,0.0,0.0,30.35,65.17,4.48
"HAYES-DAVIS, NIGEL",2023,ULK,FBB,Fenerbahce Beko Istanbul,31.506306306306307,203.0,0.057,0.122,0.12,0.086,1.1,7.0,95.7,0.4570513553700103,108.6,0.285,0.8320000000000001,70.5,0.562,0.37200000000000005,48.8,20.77,4.27,38.67,8.27
"IBAKA, SERGE",2023,MUN,BAY,FC Bayern Munich,24.691666666666663,208.0,0.09699999999999999,0.22899999999999998,0.09699999999999999,0.129,10.0,3.7,101.4,0.5062436719541007,126.3,0.193,0.667,71.3,0.628,0.48,20.08,0.0,11.24,52.61,16.06
"SLOUKAS, KOSTAS",2023,PAN,PAO,Panathinaikos AKTOR Athens,26.234803921568627,190.0,0.03,0.113,0.318,0.135,0.2,4.4,72.7,0.6670528223621518,92.4,0.423,0.853,46.099999999999994,0.591,0.415,51.82,3.52,4.38,29.2,14.6
"THIEMANN, JOHANNES",2023,BER,BER,ALBA Berlin,24.983333333333334,204.99999999999997,0.067,0.183,0.132,0.11800000000000001,0.5,6.0,88.8,0.5723815877251501,114.8,0.49200000000000005,0.7859999999999999,61.6,0.531,0.344,25.0,4.69,13.28,53.12,8.59
"NEBO, JOSH",2023,TEL,MTA,Maccabi Rapyd Tel Aviv,23.727350427350427,204.99999999999997,0.14300000000000002,0.203,0.064,0.096,9.4,6.2,116.5,0.40459637621123157,174.3,0.522,0.7140000000000001,68.3,0.669,0.0,0.39,0.0,30.98,60.39,8.24
"CAMPAZZO, FACUNDO",2023,MAD,RMB,Real Madrid,25.29054054054054,181.0,0.028999999999999998,0.096,0.35100000000000003,0.13,0.1,7.0,62.1,0.7314987977558108,90.4,0.39299999999999996,0.866,44.3,0.578,0.322,49.17,5.37,1.65,47.52,1.65
"SHIELDS, SHAVON",2023,MIL,EA7,EA7 Emporio Armani Milan,30.44022988505747,200.99999999999997,0.026000000000000002,0.125,0.161,0.11599999999999999,0.4,7.7,89.5,0.5781822301098819,95.6,0.23399999999999999,0.821,65.6,0.59,0.389,56.89,6.84,2.69,27.54,12.87
"SHENGELIA, TORNIKE",2023,VIR,VIR,Virtus Bologna,27.41868686868687,206.0,0.059000000000000004,0.16,0.18100000000000002,0.145,1.2,5.4,78.9,0.6710751717659194,94.4,0.42200000000000004,0.7879999999999999,56.9,0.585,0.255,28.32,2.04,7.8,57.51,6.36
"EVANS, KEENAN",2023,ZAL,ZAL,Zalgiris Kaunas,27.387254901960784,191.0,0.021,0.10400000000000001,0.2,0.11599999999999999,0.3,6.3,88.4,0.7120100232683014,93.7,0.366,0.895,58.900000000000006,0.525,0.435,48.85,6.28,5.63,36.83,8.7
"MONEKE, CHIMA",2023,BAS,BKN,Baskonia Vitoria-Gasteiz,24.734803921568627,198.0,0.09699999999999999,0.207,0.09699999999999999,0.141,3.8,8.2,97.3,0.5619611962187122,131.5,0.555,0.764,61.199999999999996,0.605,0.353,29.31,2.35,13.79,52.07,4.83
"BALDWIN IV, WADE",2023,TEL,MTA,Maccabi Rapyd Tel Aviv,27.552222222222223,193.0,0.012,0.09699999999999999,0.218,0.11800000000000001,0.7,4.5,77.9,0.8093721014638867,85.4,0.44,0.848,55.6,0.483,0.391,29.49,5.45,5.63,38.07,26.81
"JAMES, MIKE",2023,MCO,ASM,AS Monaco,31.670940170940177,185.0,0.018000000000000002,0.13699999999999998,0.218,0.08900000000000001,0.2,5.1,77.1,0.7356901902577249,83.5,0.355,0.772,59.900000000000006,0.46799999999999997,0.37200000000000005,43.01,4.27,2.39,29.96,24.63
"LESSORT, MATHIAS",2023,PAN,PAO,Panathinaikos AKTOR Athens,29.678048780487803,206.0,0.099,0.156,0.099,0.13,6.4,7.1,98.9,0.47509861932938857,139.6,0.8170000000000001,0.607,56.800000000000004,0.626,0.0,0.31,0.0,36.39,62.08,1.22
"LARKIN, SHANE",2023,IST,EFS,Anadolu Efes Istanbul,31.645238095238092,182.0,0.006,0.105,0.249,0.096,0.3,5.6,82.7,0.6414867203370703,98.4,0.353,0.9079999999999999,56.599999999999994,0.5479999999999999,0.391,55.97,5.78,4.48,30.35,9.2
"KRATZER, LEON",2024,PRS,PBB,Paris Basketball,9.522222222222224,211.0,0.10099999999999999,0.17300000000000001,0.102,0.42700000000000005,14.2,16.3,34.6,0.18903150525087511,8.1,0.23800000000000002,0.6,42.7,0.33299999999999996,0.0,0.0,0.0,14.29,80.95,4.76
"MATTISSECK, JONAS",2024,BER,BER,ALBA Berlin,13.328735632183909,195.0,0.009000000000000001,0.061,0.124,0.083,0.0,12.4,58.6,0.3151086581579855,10.7,0.075,0.857,76.8,0.368,0.23,79.57,10.81,5.38,6.45,8.6
"GONZALEZ, HUGO",2024,MAD,RMB,Real Madrid,7.545555555555556,193.0,0.037000000000000005,0.149,0.114,0.182,9.1,3.4,65.9,0.3843322043881608,39.8,0.29100000000000004,0.688,62.5,0.35700000000000004,0.33299999999999996,49.09,25.93,5.45,40.0,5.45
"KHARCHENKOV, IVAN",2024,MUN,BAY,FC Bayern Munich,7.017391304347826,200.99999999999997,0.015,0.11599999999999999,0.128,0.225,2.1,4.3,70.6,0.5842627013630731,30.0,0.321,0.588,56.7,0.594,0.28600000000000003,39.62,14.29,7.55,49.06,3.77
"KALAITZAKIS, PANAGIOTIS",2024,PAN,PAO,Panathinaikos AKTOR Athens,7.355729166666666,198.0,0.055999999999999994,0.064,0.15,0.125,1.3,18.8,71.3,0.33987113219570914,51.3,0.36,0.722,62.599999999999994,0.552,0.19,42.0,42.86,10.0,42.0,6.0
"JARAMAZ, OGNJEN",2024,BAS,BKN,Baskonia Vitoria-Gasteiz,10.112121212121211,193.0,0.03,0.031,0.325,0.11699999999999999,0.9,9.0,38.8,0.494456098291879,28.0,0.193,0.636,51.5,0.29,0.231,45.61,3.85,1.75,26.32,26.32
"JACKSON, EDWIN",2024,ASV,ASV,LDLC ASVEL Villeurbanne,15.02727272727273,190.0,0.027999999999999997,0.086,0.12,0.10300000000000001,0.0,4.3,68.7,0.35269207501512395,33.5,0.092,1.0,74.7,0.462,0.25,55.17,8.33,2.3,17.24,25.29
"MANEK, BRADY",2024,ZAL,ZAL,Zalgiris Kaunas,8.936111111111112,206.99999999999997,0.027000000000000003,0.13699999999999998,0.09,0.079,1.1,5.6,89.0,0.41405035747590924,51.8,0.055999999999999994,0.5,81.1,0.43799999999999994,0.375,77.78,21.43,2.78,12.5,6.94
"DOBRIC, OGNJEN",2024,RED,CZV,Crvena Zvezda Meridianbet Belgrade,11.079629629629627,200.0,0.027999999999999997,0.092,0.102,0.145,1.7,11.1,80.2,0.3880996155774696,52.9,0.145,0.75,70.8,0.605,0.289,54.22,26.67,6.02,32.53,7.23
"PAPAPETROU, IOANNIS",2024,PAN,PAO,Panathinaikos AKTOR Athens,10.573717948717947,206.0,0.035,0.077,0.10400000000000001,0.135,2.1,10.4,76.9,0.3499242194604426,63.4,0.32799999999999996,0.5710000000000001,66.5,0.595,0.222,42.19,44.44,9.38,39.06,9.38
"BELINELLI, MARCO",2024,VIR,VIR,Virtus Segafredo Bologna,13.73611111111111,194.0,0.009000000000000001,0.031,0.114,0.076,0.4,3.8,78.2,0.5751263902932255,31.3,0.18600000000000003,0.818,74.8,0.45299999999999996,0.294,57.63,8.82,1.13,11.86,29.38
"COHEN, JAKE",2024,TEL,MTA,Maccabi Playtika Tel Aviv,9.506521739130434,209.0,0.07400000000000001,0.11199999999999999,0.136,0.177,0.0,4.1,87.1,0.33661102218156874,81.7,0.395,1.0,58.5,0.5710000000000001,0.33299999999999996,34.88,26.67,2.33,60.47,2.33
"OUATTARA, YAKUBA",2024,PRS,PBB,Paris Basketball,14.864285714285714,191.0,0.05,0.083,0.059000000000000004,0.086,1.1,7.5,84.5,0.3565593464680442,49.5,0.085,1.0,82.3,0.49200000000000005,0.304,60.13,14.13,1.96,30.72,7.19
"RAPIEQUE, ELIAS",2024,BER,BER,ALBA Berlin,15.05493827160494,202.99999999999997,0.077,0.092,0.185,0.152,0.0,9.2,61.5,0.4516790356308171,38.6,0.245,0.556,59.800000000000004,0.541,0.16699999999999998,32.73,30.56,12.73,50.0,4.55
"MITCHELL, MATTHEW",2024,ZAL,ZAL,Zalgiris Kaunas,14.378160919540228,198.0,0.054000000000000006,0.141,0.168,0.149,0.6,5.0,58.5,0.3825245823007435,47.9,0.299,0.759,60.3,0.44299999999999995,0.16699999999999998,37.11,41.67,4.12,40.21,18.56
"AJINCA, MELVIN",2024,ASV,ASV,LDLC ASVEL Villeurbanne,14.42777777777778,202.99999999999997,0.021,0.076,0.062,0.11699999999999999,0.0,1.4,101.5,0.37427801309202924,50.4,0.096,0.909,78.7,0.5,0.42700000000000005,71.93,17.07,2.63,18.42,7.02
"CARUSO, GUGLIELMO",2024,MIL,EA7,EA7 Emporio Armani Milan,7.782575757575757,209.0,0.138,0.09,0.113,0.16899999999999998,22.5,7.5,108.9,0.3083811934196437,112.6,0.364,0.667,61.9,0.758,0.0,0.0,0.0,27.27,69.7,3.03
"TUCKER, RAYJON",2024,VIR,VIR,Virtus Segafredo Bologna,9.835507246376812,196.0,0.036000000000000004,0.092,0.079,0.17800000000000002,1.0,9.9,78.3,0.44735872688425554,66.4,0.429,0.852,62.5,0.444,0.29600000000000004,42.86,18.52,4.76,39.68,12.7
"HACKETT, DANIEL",2024,VIR,VIR,Virtus Segafredo Bologna,15.51774193548387,193.0,0.019,0.129,0.341,0.177,0.0,7.0,48.7,0.3286560648581228,57.5,0.2,0.857,44.3,0.382,0.361,51.43,11.11,0.0,34.29,14.29
"LIGHTY, DAVID",2024,ASV,ASV,LDLC ASVEL Villeurbanne,19.44242424242424,197.0,0.019,0.08900000000000001,0.182,0.11199999999999999,1.1,9.1,78.1,0.29317331670822944,56.7,0.145,0.778,66.3,0.436,0.406,55.65,21.74,2.42,20.97,20.97
"BLACK, TARIK",2024,ASV,ASV,LDLC ASVEL Villeurbanne,10.33095238095238,204.99999999999997,0.11699999999999999,0.152,0.09300000000000001,0.255,3.4,3.4,88.3,0.40654528693247294,76.5,0.633,0.579,51.0,0.6829999999999999,0.0,0.0,0.0,21.67,78.33,0.0
"RICCI, GIAMPAOLO",2024,MIL,EA7,EA7 Emporio Armani Milan,15.1125,200.99999999999997,0.046,0.156,0.128,0.109,6.4,10.9,104.0,0.2249793217535153,94.9,0.07400000000000001,1.0,73.9,0.652,0.44799999999999995,71.6,24.14,4.94,22.22,1.23
"RAYMAN, WILLIAM",2024,TEL,MTA,Maccabi Playtika Tel Aviv,11.39090909090909,202.99999999999997,0.126,0.187,0.055999999999999994,0.068,4.5,6.8,97.1,0.23703112529928175,121.9,0.667,0.75,67.7,0.4,0.4,33.33,45.0,10.0,43.33,13.33
"SY, BANDJA",2024,PRS,PBB,Paris Basketball,13.516190476190475,202.99999999999997,0.064,0.106,0.11599999999999999,0.14300000000000002,9.8,12.5,96.4,0.23675310033821875,107.1,0.21100000000000002,0.625,67.8,0.5710000000000001,0.45799999999999996,63.16,18.75,11.84,25.0,0.0
"CAVALIERE, LEOPOLD",2024,PRS,PBB,Paris Basketball,10.934722222222222,202.0,0.10300000000000001,0.175,0.136,0.172,0.0,8.1,92.2,0.28350057157373304,120.2,0.32799999999999996,0.727,60.5,0.649,0.4,14.93,0.0,19.4,65.67,0.0
"GARUBA, USMAN",2024,MAD,RMB,Real Madrid,14.096913580246914,202.99999999999997,0.076,0.17300000000000001,0.11599999999999999,0.131,9.2,12.3,81.7,0.340500065682883,79.4,0.225,0.5,68.6,0.655,0.235,38.2,35.29,11.24,47.19,3.37
"RATHAN-MAYES, XAVIER",2024,MAD,RMB,Real Madrid,11.970289855072464,193.0,0.013000000000000001,0.075,0.18899999999999997,0.154,0.6,6.5,71.4,0.6181972274350748,52.6,0.184,0.632,60.8,0.515,0.35700000000000004,67.96,2.86,0.0,20.39,11.65
"TARPEY, TERRY",2024,MCO,ASM,AS Monaco,11.567391304347826,196.0,0.078,0.154,0.187,0.019,13.1,41.0,95.1,0.19883480548769028,169.8,0.41700000000000004,0.733,67.2,0.5329999999999999,0.381,58.33,28.57,8.33,25.0,8.33
"MIKE, ISIAHA",2024,PAR,PAR,Partizan Mozzart Bet Belgrade,15.357971014492756,202.0,0.073,0.113,0.132,0.115,2.6,11.5,78.5,0.319052562045862,80.3,0.247,0.579,67.9,0.632,0.256,50.65,23.08,10.39,33.77,5.19
"ABRINES, ALEX",2024,BAR,BAR,FC Barcelona,17.006756756756758,198.0,0.057,0.09,0.145,0.067,2.2,11.2,92.7,0.2822407628128724,86.0,0.17600000000000002,0.9129999999999999,73.1,0.5,0.379,78.63,11.65,1.53,14.5,5.34
"NDIAYE, ELI",2024,MAD,RMB,Real Madrid,13.978,204.0,0.062,0.13699999999999998,0.12,0.06,2.0,15.0,88.8,0.28616397195593074,105.7,0.156,0.667,76.8,0.545,0.341,57.14,20.45,6.49,27.27,9.09
"HARRISON, SHAQUILLE",2024,ASV,ASV,LDLC ASVEL Villeurbanne,16.351470588235294,192.0,0.022000000000000002,0.09699999999999999,0.20800000000000002,0.146,3.1,14.6,68.2,0.4647899991006385,57.1,0.23,0.5710000000000001,58.6,0.483,0.41700000000000004,23.68,30.56,16.45,52.63,7.24
"WILLIS, DEREK",2024,IST,EFS,Anadolu Efes Istanbul,11.52716049382716,206.0,0.091,0.159,0.099,0.128,6.9,9.9,84.0,0.3209810431616151,116.6,0.304,0.667,68.2,0.5589999999999999,0.314,50.72,17.14,11.59,26.09,11.59
"HARRIS, ELIAS",2024,MUN,BAY,FC Bayern Munich,9.81904761904762,202.99999999999997,0.086,0.106,0.125,0.086,0.0,3.8,109.3,0.37681862269641125,118.9,0.561,0.892,63.3,0.65,0.16699999999999998,9.09,33.33,15.15,65.15,10.61
"DAVIDOVAC, DEJAN",2024,RED,CZV,Crvena Zvezda Meridianbet Belgrade,12.549404761904762,202.0,0.026000000000000002,0.14300000000000002,0.147,0.08800000000000001,4.9,9.8,104.6,0.2948347009438884,121.2,0.424,0.821,64.5,0.659,0.4,37.88,36.0,10.61,43.94,7.58
"BROWN, VITTO",2024,MCO,ASM,AS Monaco,13.681884057971017,202.99999999999997,0.073,0.153,0.11800000000000001,0.094,3.9,7.9,80.3,0.40199141994597737,80.3,0.281,0.8,70.1,0.5,0.27899999999999997,48.31,11.63,2.25,32.58,16.85
"GIEDRAITIS, DOVYDAS",2024,ZAL,ZAL,Zalgiris Kaunas,24.011666666666667,192.0,0.032,0.055,0.225,0.126,0.8,7.5,68.7,0.34982994377733045,52.9,0.08900000000000001,0.7859999999999999,62.400000000000006,0.46799999999999997,0.391,40.51,28.12,6.96,40.51,12.03
"SCHNEIDER, TIM",2024,BER,BER,ALBA Berlin,19.616666666666667,208.0,0.06,0.13699999999999998,0.064,0.128,3.7,5.9,81.9,0.346644010195412,65.4,0.204,0.5760000000000001,74.1,0.562,0.292,54.94,17.98,9.88,25.31,9.88
"TONUT, STEFANO",2024,MIL,EA7,EA7 Emporio Armani Milan,15.406172839506173,194.0,0.032,0.122,0.282,0.073,1.8,8.2,79.1,0.2661270935171087,110.0,0.134,0.556,60.900000000000006,0.556,0.452,46.27,12.9,1.49,41.79,10.45
"BRANKOVIC, DANKO",2024,MUN,BAY,FC Bayern Munich,9.12948717948718,215.0,0.136,0.15,0.057999999999999996,0.136,12.6,6.8,109.5,0.4381407105743575,115.3,0.429,0.767,67.9,0.677,0.25,11.43,0.0,24.29,57.14,7.14
"POKUSEVSKI, ALEKSEJ",2024,PAR,PAR,Partizan Mozzart Bet Belgrade,12.784567901234569,212.0,0.061,0.145,0.22699999999999998,0.092,18.5,11.4,73.9,0.40674037950847375,91.0,0.14400000000000002,0.6920000000000001,64.0,0.609,0.295,48.89,22.73,12.22,28.89,10.0
"PIERRE, DYSHAWN",2024,ULK,FBB,Fenerbahce Beko Istanbul,11.550666666666666,198.0,0.057999999999999996,0.149,0.19899999999999998,0.09,4.0,7.0,82.6,0.3463003578437031,118.4,0.266,0.941,63.699999999999996,0.5,0.36700000000000005,46.88,33.33,0.0,46.88,6.25
"FELIZ, ANDRES",2024,MAD,RMB,Real Madrid,14.193939393939392,188.0,0.036000000000000004,0.107,0.231,0.098,1.3,10.7,70.3,0.4790777113578139,70.3,0.21,0.621,61.4,0.544,0.292,34.78,8.33,2.9,60.87,1.45
"GIEDRAITIS, ROKAS",2024,RED,CZV,Crvena Zvezda Meridianbet Belgrade,15.800980392156864,200.0,0.039,0.11599999999999999,0.146,0.05,2.8,13.5,90.8,0.3290935037538003,95.3,0.355,0.727,69.5,0.518,0.353,54.84,35.29,4.03,31.45,9.68
"LLULL, SERGIO",2024,MAD,RMB,Real Madrid,17.098333333333333,192.0,0.032,0.061,0.217,0.07,0.0,3.7,66.2,0.5848523247879911,51.0,0.182,0.812,65.9,0.405,0.292,70.08,5.41,0.76,20.83,8.33
"OLINDE, LOUIS",2024,BER,BER,ALBA Berlin,19.06376811594203,204.99999999999997,0.055999999999999994,0.114,0.153,0.11199999999999999,6.5,4.1,76.1,0.38817089858598147,69.6,0.21100000000000002,0.75,67.2,0.672,0.196,49.12,12.5,7.89,36.84,6.14
"FALL, YOUSSOUPHA",2024,BAR,BAR,FC Barcelona,10.44425287356322,221.0,0.161,0.21899999999999997,0.009000000000000001,0.215,6.0,1.7,110.2,0.38298574808782254,129.1,0.39,0.667,66.3,0.701,0.0,0.0,0.0,10.39,80.52,9.09
"DIBARTOLOMEO, JOHN",2024,TEL,MTA,Maccabi Playtika Tel Aviv,17.421212121212122,183.0,0.048,0.076,0.133,0.048,0.0,13.3,102.5,0.28700643590189595,103.7,0.218,0.889,74.8,0.33299999999999996,0.42700000000000005,83.06,17.48,0.0,8.87,8.06
"BIRCH, KHEM",2024,ULK,FBB,Fenerbahce Beko Istanbul,13.665277777777778,204.99999999999997,0.141,0.177,0.139,0.204,9.9,9.9,82.5,0.30734830775485317,124.0,0.488,0.725,54.1,0.585,0.0,0.0,0.0,26.83,67.07,6.1
"VILDOZA, LUCA",2024,OLY,OLY,Olympiacos Piraeus,17.671212121212122,191.0,0.006,0.09699999999999999,0.342,0.121,1.1,9.1,59.6,0.45271371002315014,65.7,0.127,0.8240000000000001,50.900000000000006,0.48700000000000004,0.368,70.9,15.79,0.0,18.66,10.45
"SANLI, SERTAC",2024,ULK,FBB,Fenerbahce Beko Istanbul,13.07020202020202,212.0,0.08199999999999999,0.133,0.11599999999999999,0.106,7.9,7.4,96.3,0.4361064956142046,92.6,0.318,0.78,68.3,0.618,0.361,47.29,9.84,8.53,33.33,10.85
"GIFFEY, NIELS",2024,MUN,BAY,FC Bayern Munich,18.192666666666668,199.0,0.035,0.091,0.152,0.126,3.3,3.3,106.7,0.32980321741360985,88.1,0.17800000000000002,0.778,67.0,0.545,0.579,56.44,24.56,0.0,34.65,8.91
